,Unnamed: 0,player_id,date,market_value,position
10164,296228,Michal Sadilek,2018-06-29,113000,midfield - Defensive Midfield
10165,296267,Bryan Linssen,2018-06-12,3600000,attack - Centre-Forward
10166,296279,Robert Bozenik,2018-07-13,68000,attack - Centre-Forward
10167,296315,Ryan Thomas,2018-06-12,2700000,midfield - Central Midfield
10168,296326,Luis Sinisterra,2018-06-08,90000,attack - Left Winger
10169,296357,Yvon Mvogo,2018-06-05,2700000,Goalkeeper
10170,296386,Cody Gakpo,2018-06-12,360000,attack - Left Winger
10171,296409,Guus Til,2018-06-12,5400000,midfield - Attacking Midfield
10172,296460,Jens Toornstra,2018-06-12,4500000,midfield - Attacking Midfield
10173,296508,Mark Diemers,2018-06-29,540000,midfield - Central Midfield
10174,296534,Alireza Jahanbakhsh,2018-06-12,10800000,attack - Right Winger
10175,296535,Alireza Jahanbakhsh,2018-07-16,16200000,attack - Right Winger
10176,296576,Lutsharel Geertruida,2018-06-12,450000,Defender - Right-Back
10177,296613,Gernot Trauner,2018-06-14,810000,Defender - Centre-Back
10178,296655,Justin Bijlow,2018-06-12,900000,Goalkeeper
10179,296707,Tatsuya Ito,2018-06-05,1800000,attack - Left Winger
10180,296722,Seung Woo Lee,2018-06-07,900000,attack - Left Winger
10181,296764,Maarten Stekelenburg,2018-05-28,900000,Goalkeeper
10182,296839,Chris Durkin,2018-05-02,225000,midfield - Defensive Midfield
10183,296856,Dimitri Lavalee,2018-06-03,90000,Defender - Centre-Back
10184,296873,Maximiliano Caufriez,2018-06-03,450000,Defender - Centre-Back
10185,296890,Nikolai Baden Frederiksen,2018-06-02,225000,attack - Centre-Forward
10186,296920,Hilary Gong,2018-06-28,405000,attack - Right Winger
10187,296928,Julian Von Moos,2018-07-12,90000,attack - Right Winger
10188,296942,Thomas Buitink,2018-06-12,180000,attack - Centre-Forward
10189,297011,Riechedly Bazoer,2018-06-05,2700000,midfield - Central Midfield
10190,297043,Toni Domgjoni,2018-07-10,450000,midfield - Central Midfield
10191,297044,Toni Domgjoni,2018-07-12,450000,midfield - Central Midfield
10192,297077,Maximilian Wittek,2018-06-19,900000,Defender - Left-Back
10193,297096,Tomas Hajek,2018-07-14,1080000,Defender - Centre-Back
10194,297117,Jacob Rasmussen,2018-07-01,900000,Defender - Centre-Back
10195,297138,Eric Verstappen,2018-06-19,90000,Goalkeeper
10196,297165,Jeroen Houwen,2018-06-12,540000,Goalkeeper
10197,297186,Matus Bero,2018-05-29,1350000,midfield - Central Midfield
10198,297198,Renat Dadashov,2018-06-05,180000,attack - Centre-Forward
10199,297218,Tomislav Strkalj,2018-06-20,203000,attack - Centre-Forward
10200,297255,Jhon Murillo,2018-05-29,1080000,attack - Right Winger
10201,297265,Dominik Oroz,2018-07-02,90000,Defender - Centre-Back
10202,297292,Salvador Agra,2018-05-30,720000,attack - Left Winger
10203,297314,Rafael Barbosa,2018-06-29,1130000,midfield - Attacking Midfield
10204,297332,Joao Pedro,2018-05-02,900000,attack - Second Striker
10205,297348,Iker Undabarrena,2018-05-30,450000,midfield - Central Midfield
10206,297365,Markus Schubert,2018-06-19,315000,Goalkeeper
10207,297408,Bebeto,2018-06-13,1800000,Defender - Right-Back
10208,297432,Naoufel Khacef,2018-05-29,315000,Defender - Left-Back
10209,297454,Jorrit Hendrix,2018-06-12,7200000,midfield - Defensive Midfield
10210,297478,Ricardo Alves,2018-06-29,450000,Defender - Centre-Back
10211,297494,Manu Hernando,2018-05-30,180000,Defender - Centre-Back
10212,297517,Simone Muratore,2018-06-30,90000,midfield - Central Midfield
10213,297540,Babacar Niasse,2018-06-03,225000,Goalkeeper
10214,297590,Paul Gladon,2018-06-12,630000,attack - Centre-Forward
10215,297611,Mats Seuntjens,2018-06-12,1800000,attack - Centre-Forward
10216,297630,Thibaud Verlinden,2018-06-19,225000,attack - Right Winger
10217,297646,Jordan Botaka,2018-06-03,540000,attack - Right Winger
10218,297711,Ben Rienstra,2018-06-12,1580000,midfield - Central Midfield
10219,297739,Charlison Benschop,2018-06-05,450000,attack - Centre-Forward
10220,297756,Tesfaldet Tekie,2018-06-20,360000,midfield - Central Midfield
10221,297784,Andreas Samaris,2018-06-13,6300000,midfield - Defensive Midfield
10222,297826,Deroy Duarte,2018-06-12,675000,midfield - Central Midfield
10223,297848,Pedro Trigueira,2018-06-13,270000,Goalkeeper
10224,297882,Roel Janssen,2018-06-12,270000,Defender - Centre-Back
10225,297903,Martin Angha,2018-07-12,630000,Defender - Centre-Back
10226,297939,Dimitrios Siovas,2018-05-30,2700000,Defender - Centre-Back
10227,297967,Felix Dornebusch,2018-06-19,270000,Goalkeeper
10228,297986,Lisandro Semedo,2018-06-29,675000,attack - Right Winger
10229,298029,Mimoun Mahi,2018-06-12,3600000,attack - Centre-Forward
10230,298048,Michael Verrips,2018-06-29,225000,Goalkeeper
10231,298066,Yanick Van Osch,2018-06-12,450000,Goalkeeper
10232,298085,Mohamed Mallahi,2018-06-29,135000,attack - Right Winger
10233,298100,Moussa Sylla,2018-06-04,2700000,attack - Right Winger
10234,298128,Zian Flemming,2018-06-29,225000,midfield - Attacking Midfield
10235,298178,Sander Van De Streek,2018-06-12,2700000,midfield - Attacking Midfield
10236,298192,Anastasios Douvikas,2018-05-22,540000,attack - Centre-Forward
10237,298213,Bart Ramselaar,2018-06-12,5400000,midfield - Attacking Midfield
10238,298249,Urby Emanuelson,2018-06-12,1130000,midfield - Central Midfield
10239,298275,Joris Van Overeem,2018-06-12,1350000,midfield - Central Midfield
10240,298312,Adam Maher,2018-06-12,1580000,midfield - Defensive Midfield
10241,298341,Simon Gustafson,2018-06-12,2250000,midfield - Central Midfield
10242,298373,Mark Van Der Maarel,2018-06-12,1350000,Defender - Right-Back
10243,298395,Hidde Ter Avest,2018-06-12,1130000,Defender - Right-Back
10244,298431,Django Warmerdam,2018-06-12,900000,Defender - Left-Back
10245,298466,Willem Janssen,2018-06-12,1800000,Defender - Centre-Back
10246,298530,Thijmen Nijhuis,2018-06-12,225000,Goalkeeper
10247,298531,Thijmen Nijhuis,2018-06-29,225000,Goalkeeper
10248,298551,Eric Oelschlagel,2018-06-08,225000,Goalkeeper
10249,298565,Maarten Paes,2018-06-29,90000,Goalkeeper
10250,298583,Kobamelo Kodisang,2018-06-02,158000,attack - Second Striker
10251,298596,Daniel Dos Anjos,2018-06-29,90000,attack - Centre-Forward
10252,298613,Fabio Martins,2018-06-13,1800000,attack - Left Winger
10253,298659,Fransergio,2018-06-13,2250000,midfield - Central Midfield
10254,298687,Nuno Sequeira,2018-06-13,810000,Defender - Left-Back
10255,298729,Rolando,2018-06-04,675000,Defender - Centre-Back
10256,298740,Diogo Leite,2018-06-29,765000,Defender - Centre-Back
10257,298760,Iuri Medeiros,2018-06-07,4500000,attack - Right Winger
10258,298788,Adrian Szőke,2018-07-15,45000,attack - Centre-Forward
10259,298816,Samuel Armenteros,2018-05-02,1350000,attack - Centre-Forward
10260,298836,Sinan Bakis,2018-05-29,270000,attack - Centre-Forward
10261,298862,Ismail Azzaoui,2018-06-12,765000,attack - Right Winger
10262,298879,Nikolai Laursen,2018-06-29,225000,attack - Right Winger
10263,298895,Emil Hansson,2018-06-12,450000,attack - Left Winger
10264,298917,Bilal Basacikoglu,2018-06-12,1350000,attack - Left Winger
10265,298931,Anas Ouahim,2018-06-05,90000,midfield - Attacking Midfield
10266,298966,Rai Vloet,2018-06-12,540000,midfield - Attacking Midfield
10267,298998,Lucas Schoofs,2018-06-12,225000,midfield - Defensive Midfield
10268,299032,Orestis Kiomourtzoglou,2018-06-08,270000,midfield - Defensive Midfield
10269,299070,Mike Van Der Hoorn,2018-05-28,2250000,Defender - Centre-Back
10270,299082,David Davidyan,2018-06-06,135000,attack - Right Winger
10271,299102,Besard Sabovic,2018-06-20,45000,midfield - Central Midfield
10272,299132,Pavel Mamaev,2018-06-06,5850000,midfield - Central Midfield
10273,299169,Yuri Zhirkov,2018-06-06,720000,Defender - Left-Back
10274,299195,Gia Grigalava,2018-06-06,405000,Defender - Centre-Back
10275,299211,Egor Generalov,2018-06-06,540000,Goalkeeper
10276,299228,Ilya Lantratov,2018-06-06,135000,Goalkeeper
10277,299242,Sven Sonnenberg,2018-07-15,90000,Defender - Centre-Back
10278,299259,Justin Hoogma,2018-06-05,1350000,Defender - Centre-Back
10279,299270,Richlord Ennin,2018-06-30,23000,attack - Centre-Forward
10280,299292,Denis Tkachuk,2018-06-06,1530000,midfield - Left Midfield
10281,299304,Igor Gorbunov,2018-06-06,315000,midfield - Left Midfield
10282,299321,Pavel Karasev,2018-06-06,360000,midfield - Defensive Midfield
10283,299349,Aleksey Kozlov,2018-06-06,900000,Defender - Right-Back
10284,299365,Akos Kecskes,2018-07-03,270000,Defender - Centre-Back
10285,299366,Akos Kecskes,2018-07-12,270000,Defender - Centre-Back
10286,299395,Timur Zhamaletdinov,2018-06-06,720000,attack - Centre-Forward
10287,299428,Dmitriy Kabutov,2018-06-06,360000,attack - Right Winger
10288,299462,Oleg Ivanov,2018-06-06,1800000,midfield - Attacking Midfield
10289,299487,Oston Urunov,2018-05-20,225000,midfield - Attacking Midfield
10290,299501,Danila Emeljanov,2018-06-06,135000,midfield - Central Midfield
10291,299514,Vladislav Kamilov,2018-06-06,405000,midfield - Central Midfield
10292,299524,Ruslan Fishchenko,2018-06-06,45000,midfield - Defensive Midfield
10293,299536,Artem Golubev,2018-06-06,270000,midfield - Defensive Midfield
10294,299557,Filip Mrzljak,2018-06-14,720000,midfield - Defensive Midfield
10295,299584,Aleksandr Sukhov,2018-06-06,180000,Defender - Right-Back
10296,299612,Bojan Jokic,2018-06-06,720000,Defender - Left-Back
10297,299627,Nemanja Miletic,2018-07-02,810000,Defender - Left-Back
10298,299636,Erving Botaka,2018-06-06,45000,Defender - Centre-Back
10299,299648,Konstantin Pliev,2018-06-06,360000,Defender - Centre-Back
10300,299671,Anton Chichkan,2018-06-01,45000,Goalkeeper
10301,299699,Aleksandr Belenov,2018-06-06,5400000,Goalkeeper
10302,299712,Marco Rente,2018-07-15,90000,Defender - Centre-Back
10303,299725,Koen Bucker,2018-06-29,45000,Goalkeeper
10304,299751,Janis Blaswich,2018-06-08,450000,Goalkeeper
10305,299769,Alessandro Damen,2018-06-12,90000,Goalkeeper
10306,299778,Mats Knoester,2018-06-12,90000,Defender - Centre-Back
10307,299790,Abubakar Kadyrov,2018-06-06,45000,attack - Centre-Forward
10308,299831,Artem Dzyuba,2018-06-06,6300000,attack - Centre-Forward
10309,299832,Artem Dzyuba,2018-07-15,9000000,attack - Centre-Forward
10310,299872,Maksim Kanunnikov,2018-06-06,1800000,attack - Centre-Forward
10311,299900,Ze Luis,2018-06-06,4950000,attack - Centre-Forward
10312,299928,Yuri Alberto,2018-05-23,90000,attack - Centre-Forward
10313,299964,Jimmy Briand,2018-06-04,2250000,attack - Centre-Forward
10314,299975,Danila Proshlyakov,2018-06-06,113000,attack - Centre-Forward
10315,300012,Evgeniy Markov,2018-06-06,1080000,attack - Centre-Forward
10316,300025,Guram Adzhoev,2018-06-06,23000,attack - Second Striker
10317,300051,Kirill Panchenko,2018-06-06,2250000,attack - Second Striker
10318,300069,Evans Kangwa,2018-06-06,810000,attack - Left Winger
10319,300105,Vladislav Panteleev,2018-06-06,540000,midfield - Attacking Midfield
10320,300132,Sergey Tkachev,2018-06-06,2520000,midfield - Attacking Midfield
10321,300168,Igor Gorbatenko,2018-06-06,900000,midfield - Attacking Midfield
10322,300217,Ruslan Kambolov,2018-06-06,2520000,midfield - Defensive Midfield
10323,300251,Danil Stepanov,2018-06-06,113000,Defender - Left-Back
10324,300293,Evgeniy Lutsenko,2018-06-06,810000,attack - Centre-Forward
10325,300306,Aleksandr Sobolev,2018-06-06,720000,attack - Centre-Forward
10326,300334,Ivan Novoseltsev,2018-06-06,450000,Defender - Centre-Back
10327,300357,Alexandru Tudorie,2018-06-14,225000,attack - Centre-Forward
10328,300373,Artem Sokol,2018-06-06,225000,Defender - Centre-Back
10329,300395,Egor Shamov,2018-06-06,90000,Goalkeeper
10330,300410,Mikhail Levashov,2018-06-06,630000,Goalkeeper
10331,300437,Anton Kochenkov,2018-06-06,810000,Goalkeeper
10332,300467,Taras Burlak,2018-06-06,855000,Defender - Centre-Back
10333,300492,Goran Causic,2018-06-06,1800000,midfield - Central Midfield
10334,300505,Mikhail Ignatov,2018-06-06,180000,midfield - Attacking Midfield
10335,300535,Victor Moses,2018-05-28,18000000,midfield - Right Midfield
10336,300554,Zelimkhan Bakaev,2018-06-06,630000,attack - Right Winger
10337,300567,Dmitriy Markitesov,2018-06-06,135000,midfield - Central Midfield
10338,300591,Roman Zobnin,2018-06-06,7200000,midfield - Central Midfield
10339,300592,Roman Zobnin,2018-07-15,9000000,midfield - Central Midfield
10340,300619,Nail Umyarov,2018-06-06,248000,midfield - Defensive Midfield
10341,300633,Christopher Martins Pereira,2018-05-16,360000,midfield - Defensive Midfield
10342,300665,Andrey Eshchenko,2018-06-06,270000,Defender - Right-Back
10343,300680,Nikolay Rasskazov,2018-06-06,360000,Defender - Right-Back
10344,300697,Ayrton Lucas,2018-05-23,1350000,Defender - Left-Back
10345,300718,Pavel Maslov,2018-06-06,360000,Defender - Centre-Back
10346,300730,Axel Bjornstrom,2018-06-20,135000,Defender - Left-Back
10347,300761,Artem Rebrov,2018-06-06,720000,Goalkeeper
10348,300801,Georgiy Dzhikiya,2018-06-06,4050000,Defender - Centre-Back
10349,300815,Timur Akmurzin,2018-06-06,248000,Goalkeeper
10350,300828,Aleksandr Maksimenko,2018-06-06,450000,Goalkeeper
10351,300850,Aleksandr Selikhov,2018-06-06,5220000,Goalkeeper
10352,300875,Daniil Markov,2018-06-06,45000,Goalkeeper
10353,300910,Dmitri Poloz,2018-06-06,4950000,attack - Left Winger
10354,300930,Nikolay Komlichenko,2018-06-06,360000,attack - Centre-Forward
10355,300948,Roman Tugarev,2018-06-06,360000,attack - Left Winger
10356,300972,Khoren Bayramyan,2018-06-06,720000,midfield - Attacking Midfield
10357,301002,Maksim Belyaev,2018-06-06,2340000,Defender - Centre-Back
10358,301014,Kirill Folmer,2018-06-06,45000,midfield - Central Midfield
10359,301069,Danil Glebov,2018-05-13,45000,midfield - Defensive Midfield
10360,301101,Aleksandr Selyava,2018-06-01,360000,midfield - Defensive Midfield
10361,301129,Denis Terentjev,2018-06-06,1080000,Defender - Right-Back
10362,301141,Nikolay Poyarkov,2018-06-06,158000,Defender - Left-Back
10363,301163,Igor Kalinin,2018-06-06,450000,Defender - Left-Back
10364,301209,Bastos,2018-06-07,5850000,Defender - Centre-Back
10365,301223,Dennis Hadzikadunic,2018-06-20,270000,Defender - Centre-Back
10366,301224,Dennis Hadzikadunic,2018-07-16,540000,Defender - Centre-Back
10367,301238,Maksim Osipenko,2018-06-06,495000,Defender - Centre-Back
10368,301317,Mbaye Niang,2018-06-07,9000000,attack - Centre-Forward
10369,301350,Remi Oudin,2018-05-16,1350000,attack - Right Winger
10370,301381,Egor Baburin,2018-06-06,405000,Goalkeeper
10371,301395,Alberth Elis,2018-05-02,900000,attack - Right Winger
10372,301443,Ruben Pardo,2018-05-30,1350000,midfield - Central Midfield
10373,301486,Otavio,2018-06-04,5850000,midfield - Defensive Midfield
10374,301504,Enock Kwateng,2018-06-04,540000,Defender - Right-Back
10375,301531,Quincy Promes,2018-06-06,21600000,attack - Left Winger
10376,301562,Loris Benito,2018-07-12,2700000,Defender - Left-Back
10377,301598,Laurent Koscielny,2018-05-28,13500000,Defender - Centre-Back
10378,301645,Paul Baysse,2018-06-04,2250000,Defender - Centre-Back
10379,301676,Marcelo,2018-06-03,8100000,Defender - Centre-Back
10380,301704,Mexer,2018-06-04,3600000,Defender - Centre-Back
10381,301741,Gaetan Poussin,2018-06-04,135000,Goalkeeper
10382,301771,Sergey Pesjakov,2018-06-06,720000,Goalkeeper
10383,301796,Ilzat Akhmetov,2018-06-06,360000,midfield - Attacking Midfield
10384,301810,Bakhtiyor Zaynutdinov,2018-07-01,675000,midfield - Attacking Midfield
10385,301842,Alan Dzagoev,2018-06-06,13500000,midfield - Central Midfield
10386,301875,Jean Philippe Gbamin,2018-06-05,13500000,midfield - Defensive Midfield
10387,301893,Yusuf Yazici,2018-05-29,10800000,midfield - Attacking Midfield
10388,301927,Mario Fernandes,2018-06-06,14400000,Defender - Right-Back
10389,301928,Mario Fernandes,2018-07-15,18000000,Defender - Right-Back
10390,301956,Viktor Vasin,2018-06-06,2520000,Defender - Centre-Back
10391,302057,Boris Rotenberg,2018-06-06,90000,Defender - Right-Back
10392,302094,Maciej Rybus,2018-06-06,2880000,Defender - Left-Back
10393,302113,Murilo,2018-05-23,1130000,Defender - Centre-Back
10394,302137,Pablo,2018-06-04,2700000,Defender - Centre-Back
10395,302153,Jelle Duin,2018-06-29,135000,attack - Centre-Forward
10396,302166,Vangelis Pavlidis,2018-07-15,135000,attack - Centre-Forward
10397,302213,Jeremy Helmer,2018-06-12,720000,midfield - Attacking Midfield
10398,302251,Tijjani Reijnders,2018-06-12,450000,midfield - Central Midfield
10399,302262,Peer Koopmeiners,2018-06-29,45000,midfield - Defensive Midfield
10400,302290,Jordy Clasie,2018-06-03,5850000,midfield - Defensive Midfield
10401,302345,Dani De Wit,2018-06-29,360000,midfield - Attacking Midfield
10402,302367,Sam Beukema,2018-06-29,90000,Defender - Centre-Back
10403,302391,Timo Letschert,2018-06-07,2250000,Defender - Centre-Back
10404,302408,Pantelis Chatzidiakos,2018-06-12,1350000,Defender - Centre-Back
10405,302422,Jesper Karlsson,2018-06-20,135000,attack - Left Winger
10406,302450,Dmitri Tsypchenko,2018-06-06,180000,attack - Centre-Forward
10407,302473,Hobie Verhulst,2018-06-29,225000,Goalkeeper
10408,302485,Maksim Glushenkov,2018-06-06,225000,attack - Centre-Forward
10409,302499,Roman Ezhov,2018-06-06,225000,attack - Right Winger
10410,302513,Owen Wijndal,2018-06-12,675000,Defender - Left-Back
10411,302551,Danil Lipovoy,2018-06-06,135000,midfield - Left Midfield
10412,302570,Anton Zinkovskiy,2018-06-06,360000,attack - Left Winger
10413,302594,Danil Prutsev,2018-06-06,180000,midfield - Central Midfield
10414,302608,Maksim Vityugov,2018-06-06,135000,midfield - Defensive Midfield
10415,302625,Denis Yakuba,2018-06-06,450000,midfield - Defensive Midfield
10416,302667,Glenn Bijl,2018-06-29,315000,Defender - Right-Back
10417,302706,Bruno Martins Indi,2018-05-28,9000000,Defender - Centre-Back
10418,302719,Yuri Gorshkov,2018-06-06,180000,Defender - Left-Back
10419,302735,Maksim Karpov,2018-06-06,225000,Defender - Centre-Back
10420,302772,Aleksandr Soldatenkov,2018-06-06,180000,Defender - Centre-Back
10421,302809,Evgeniy Frolov,2018-06-06,360000,Goalkeeper
10422,302853,Fedor Smolov,2018-06-06,14400000,attack - Centre-Forward
10423,302854,Fedor Smolov,2018-07-15,12600000,attack - Centre-Forward
10424,302867,German Onugkha,2018-06-06,135000,attack - Centre-Forward
10425,302888,Djordje Despotovic,2018-07-01,900000,attack - Centre-Forward
10426,302906,Vitaliy Lisakovich,2018-06-01,315000,attack - Centre-Forward
10427,302930,Mikhail Kostyukov,2018-06-06,630000,attack - Right Winger
10428,302958,Aleksandr Lomovitskiy,2018-06-06,450000,attack - Right Winger
10429,302972,Soltmurad Bakaev,2018-06-06,113000,attack - Right Winger
10430,302996,Aleksandr Zuev,2018-06-06,1620000,attack - Left Winger
10431,303013,Sead Haksabanovic,2018-05-28,1350000,attack - Left Winger
10432,303047,Nikita Chernov,2018-06-06,810000,Defender - Centre-Back
10433,303083,Leon Musaev,2018-06-06,225000,midfield - Defensive Midfield
